place,rating,nickname,review,visited
롯데호텔서울 라세느,5.00,god****,음식도 맛있었고 무엇보다 직원분들이 하나같이 다 너무 친절 하셔서 기분좋게 먹고 왔습니다!코로나 때문에 뷔페가 아니여서 더 좋았던 것 같아요 ,2020.09.24
롯데호텔서울 라세느,5.00,rl6****,코로나땜에 테이블로 원하는음식 가져다주니까 대접받는느낌  나쁘지않았어요.생일이라고 사진도찍어주시고 액자에 넣어주셨어요.음식도 맛있고 직원분들 다친절하시고 좋았어요^^,2020.09.24
롯데호텔서울 라세느,5.00,권혜원,오늘 12시30예약 한뒤 갓다왔는데 남자친구가 엄청좋아하네요 음식 맛있어요 !새우튀김도진짜맛있고 웰컴디쉬도 맛있었어요 서비스도  매우좋으시구 하나하나 신경써주셔서 감사합니다 ㅎㅎ 추천합니다..대게는 차가워서 조금 비렷어요ㅠㅠ 간장찍어먹으니 괜찮았어요 디저트 과일생크림케이크 부터해서 거의다 먹고 또 생각나는 맛 입니다...,2020.09.24
롯데호텔서울 라세느,5.00,lov****,친절하고 맛있고 넘좋아요 최고의서비스,2020.09.24
롯데호텔서울 라세느,5.00,tgl****,"코로나로 인해 테이블 서비스로 변경 후 이용하였으나 불편한점 없이 응대를 해주셔서 너무 만족스럽습니다.메뉴 70로 줄었으나 어차피 주력 메뉴는 있으니 식사하기에도 무리없고 양갈비, 로브스터, 안심구이, 초밥 특히 맛있습니다마지막으로 전복짬뽕을 먹었는데 매콤하게 마무리하기에 좋았습니다.",2020.09.23
롯데호텔서울 라세느,4.00,망원동일개미,맛있어용 .인기많은 메뉴만 먹어도 배불러서 좋네요!또 직원분이 말씀해주시길 라센느예약 되어있으면 델리카한스에서 케이크 10프로 할인해준다고 말씀해주셔서 할인받았어요! 감사합니다:),2020.09.22
롯데호텔서울 라세느,5.00,끈덕지게,서비스도좋고음식도맛있었어요,2020.09.22
롯데호텔서울 라세느,5.00,미소간지,분위기 음식 너무좋았어요~~이전과 다른 주문방식은 편한하게 식사가능하게 해주어서 너무 좋았어요~,2020.09.21
롯데호텔서울 라세느,5.00,롤롤,직원들이 너무 친절하시고 좋았음 음식도 대체적으로 맛있었습니다 유독 메론 맛있음,2020.09.21
롯데호텔서울 라세느,5.00,yon****,직원분들이 다들 친절하셔서 좋았어요!🙂,2020.09.21
롯데호텔서울 라세느,5.00,토끼멍멍,굉장히 친절하시고랍스타와 양갈비 원없이 먹고왔어요♡,2020.09.21
롯데호텔서울 라세느,4.50,초코비,코로나로 주문하면 자리에서 받는 시스템이라 뷔페 아니고 호텔식당 온 것 같아서 더 좋았어요~ 양송이스프랑 딤섬이 다른곳보다 특히 맛있었어요!!!! 망고셔벗이랑 비앙카 아이스크림도 맛있어요. 직원분들 모두 친절하셔서 기분좋은 시간 보내고 왔습니다.,2020.09.20
롯데호텔서울 라세느,5.00,Dana,친절하고 맛있어요 운영 방식이 바뀌었지만 불편함 없이 잘 이용했어요ㅎㅎ 직원분들이 진짜 하나같이 다 친절하세요 역시 우리나라 최고의 호텔 답네요ㅎ,2020.09.19
롯데호텔서울 라세느,5.00,창남이,음식의 가짓수는 많이 줄었지만 그래도 직접 퍼오는 것보다 훨씬 좋았어요,2020.09.19
롯데호텔서울 라세느,4.50,sjj****,룸에서 조용하고 편안하게 식사하고 왔습니다. 가져다주신다고 해서 번거로울까봐 걱정했는데 오히려 예쁘게 서빙해주셔서 불편함 없이 잘 먹었습니다 :-) 요리 구경하는 재미도 있었는데 직접 보지 못하는 아쉬움이 조금 있긴 했지만 만족합니다 ,2020.09.19
롯데호텔서울 라세느,4.00,MINWOO,뷔페지만 직원분들이 음식을 가져다주십니다.처음에는 쪼꼼 신경쓰이고 불편했지만 직원분들의 배려덕에 금방 편해졌네요맛도 훌륭합니다 ㅎㅎ나박김치에서 돌이 우지끈씹혀서 그 부분만 신경써주시면 좋겠습니다,2020.09.19
롯데호텔서울 라세느,5.00,으네그레이스,자리에 앉아만 있으면 서빙해서 가져다 주는게 넘좋았어요. 전 편하더라구요. 음식도 다 맛있었구 특히 여기는 랍스터가 맛있어요! 랍스터 맛집입니다!! 테이블간격도 좋았구요. 다 먹은 접시 클리닝도 아주 빠르고 서빙하시는 직원분들이 엄청 서비스가 좋아요^^ 다음에 또 가려구요!,2020.09.19
롯데호텔서울 라세느,5.00,The나은, 가져다주니 너무 좋네요 계속 이렇게 운영됐으면 좋겠어요 ㅎㅎ,2020.09.19
롯데호텔서울 라세느,5.00,수국,식탁으로 음식을 가져다 주신게 오히려 더 많이 먹게 되었네요 너무 맛있게 잘 먹었어요~. 모두 친절하셨고~~서비스 만족이요~~,2020.09.19
롯데호텔서울 라세느,5.00,제비꽃,테이블 서빙 방식이라 걱정했는데 일인분씩 깔끔하게 플레이팅해주시고 뷔페때 없었던 안심스테이크도 있어서 훨씬 편하고 맛있게 식사할수있었어요 ,2020.09.19
롯데호텔서울 라세느,4.50,qbb****,코로나로 인해 음식을 직접 가져가지않고 직원분께서 가져다 주는 방식이여서 처음에는 불편할 것 같았지만 오히려 따뜻하고 신선한 음식을 바로 먹을 수 있어서 더 좋았습니다! 직원분들도 친절하시고 맛도 굿! 다음에 또 가고싶어요!!,2020.09.18
롯데호텔서울 라세느,5.00,잠만보,새로운 태이블주문 이라는 주문방식 너무 좋습니다.이런 방식도 괜찮은것같네요잘 먹고 갑니다.직원 서비스는 두말하면 잔소리죠 ^^,2020.09.18
롯데호텔서울 라세느,4.50,ags,음식이 정갈하고 맛있었습니다,2020.09.18
롯데호텔서울 라세느,5.00,jj,너무 좋았어요. 테이블로 서빙해주시는 첫 날이었는데음식 종류 맛 서비스 다 너무 좋았어요! 라세느는 정말 양갈비 랍스타 스테이크 그리고 일식 맛집인거 같아오 ㅠ ,2020.09.18
롯데호텔서울 라세느,5.00,하영주,굿,2020.09.11
롯데호텔서울 라세느,3.00,sos****,고고고,2020.09.10
롯데호텔서울 라세느,5.00,wls****,좋아요,2020.09.06
롯데호텔서울 라세느,4.50,판도라,4,2020.09.06
롯데호텔서울 라세느,5.00,Carpediem,5,2020.09.06
롯데호텔서울 라세느,4.00,suj****,굿,2020.09.04
롯데호텔서울 라세느,5.00,우주우주,좋아요,2020.09.02
롯데호텔서울 라세느,5.00,쩜짜리,좋아요,2020.09.02
롯데호텔서울 라세느,3.50,ujk****,조아요,2020.08.27
롯데호텔서울 라세느,4.50,tnr****,ᆢ,2020.08.26
롯데호텔서울 라세느,3.50,hap****,.,2020.08.25
롯데호텔서울 라세느,3.50,김태연,ㅈ,2020.08.23
롯데호텔서울 라세느,5.00,qazxft,좋아요,2020.08.22
롯데호텔서울 라세느,5.00,정성욱,굿,2020.08.22
롯데호텔서울 라세느,4.50,heh****,좋아요,2020.08.19
롯데호텔서울 라세느,5.00,heh****,좋아요,2020.08.19
롯데호텔서울 라세느,4.00,asfresoso,양갈비랑 생선요리들 스시들 참 맛있었습니다~ 부페는 씨푸드가 맛있는 곳이 맛집이라던데 싱싱하더군요 다만 스테이크가 조금 아쉬웠습니다 가격대비 조금 아쉬웠네요,2020.08.18
롯데호텔서울 라세느,5.00,hagu,"언제나 실망한 적이 없는 라세느예요. 이번엔 아기도 함께 갔었는데, 아기 식판에 수저와 아기 의자까지 먼저 준비해주셔서 편하게 잘 있다왔어요.",2020.08.18
롯데호텔서울 라세느,5.00,올리버,음식 정말 맛있고 편안하고 좋은 분위기에서  즐거운 식사였습니다~ ^^,2020.08.18
롯데호텔서울 라세느,4.50,헤르헤니주,라세느는 뷔페임에도 차분한 분위기속에 식사를 할 수 있었어요대부분의 음식들 모두 맛있어서 즐거웠습니다!!,2020.08.18
롯데호텔서울 라세느,4.00,apa****,생일이라 특별요리와 기념사진 챙겨주신 부분이 좋았습니다. 남편이 엄청 좋아했어요.위생부분도 민감한데 비닐장갑까지 챙겨주셔서 괜찮았고 테이블 간격도 너무 가깝지 않아 다행이었습니다.런치라서 디너보다 종류가 살짝 적은 느낌이 들긴 했어요 저는 해산물을 안먹는데 육류가 좀 부족했고디저트 좋아하는데 이것도 종류가 적어서 좀 아쉬웠어요 맛은 있었습니다!!! 특히 망고빙수 맛있네요.직원분들도 친절하셨어요아이스커피가 유료인건 좀 어리둥절 했습니다...,2020.08.18
롯데호텔서울 라세느,5.00,hei****,친절하고... 음식 맛나고... 분위기 좋고 3박자가 척척 좋았습니당 ㅎㅎ,2020.08.18
롯데호텔서울 라세느,3.00,ect****,예전에 비하면 많이 별로가되었네요...서비스는 좋습니다,2020.08.18
롯데호텔서울 라세느,4.00,ysw****,개인 위생장갑을 사용해 공용집기를 이용하구코로나로 방역을 잘하고 있어서 안심하구 먹을 수 있었어요예전에 갔을때보다 음식맛이 조금 떨어지더라구요스테이크가 없다는것이 조금 아쉽구요여기는 아스파라거스. 짬뽕. 쌀국수 맛집입니다 ㅎㅎㅎㅎ,2020.08.17
롯데호텔서울 라세느,5.00,제이호,요리종류도 너무 많고 저녁 2부 처음와봤는데 사람도 적당히 들어가서 먹다보니 음식 부족하지 않고 너무 맛있게 먹었습니다~~,2020.08.17
롯데호텔서울 라세느,5.00,릴리리,너무 맛있고 깨끗해요! 양갈비가 제일 맛있어요💗 친절하시고 대만족입니다,2020.08.17
롯데호텔서울 라세느,5.00,마우스,직원분들도 엄청 친절 하시고음식도 맛있습니다.,2020.08.17
롯데호텔서울 라세느,5.00,어깡,"분위기 서비스 모두 좋아요. 골고루 먹을만한게 많고 양갈비, 랍스터 맛이 좋았어요",2020.08.17
롯데호텔서울 라세느,4.00,ado****,"음식평가맛있음 : 사시미,양갈비,새우튀김,양송이스프,육회, 야채요리평타 : 대게, 랍스터, 스시, 과일류, 밥종류별맛없음 : 딤섬종류, 소고기스테이크, 모밀, 빙수, 아쉬운점 : 파스타류가 없고 그나마있는 라구는 별맛없었음, 너무나 맛없었던 스테이크와 조금 부실한 맛이었던 디저트 및 과일류가 아쉬움홍게찜은 너무짰음 딤섬이 괜찮다는 소문이 있던데 별로였음...서비스 : 매우 좋으나 코로나로 인해 물티슈,위생장갑을 너무 많이 갈아주어 직원들 힘들어보임총평 : 음식 가짓수는 많으나 어엄청 맛있는 느낌의 음식은 없었음. 과감히 메뉴 몇개 빼고 주 메뉴에 집중하는 것도 좋아보임. 디저트류와 스테이크는 꼭 보완 필요..",2020.08.17
롯데호텔서울 라세느,5.00,you****,"고급스럽고 그런느낌보다는....입장때부터 너무 우글우글 줄서서 시간맞춰 들어가고,, 마치 지방에서 단체관광온 기분이었어요..다만 생일이라서 사진과 전복요리를 추가로 제공해주셔서 기분이 좋았어요.일회용장갑 계속적으로 추가해주시고 버려주시면서 방역에 신경써주셨고, 사람이 아주 많지않아 편안하게 이용했습니다.방어숙성 무침?같은게 있었는데 너무 많이 숙성된건지 비린맛이 나서 그거 하나 빼고는추천할만합니다.",2020.08.17
롯데호텔서울 라세느,4.50,Mynggun,랍스터와 양갈비만으로도 만족스럽네요직원들이 친절합니다,2020.08.17
롯데호텔서울 라세느,5.00,Zuo,정말 친절하시고 맛있어요~ ,2020.08.17
롯데호텔서울 라세느,5.00,sun****,엄청 맛있어여 근데 시간이 넘 짧아여,2020.08.16
롯데호텔서울 라세느,4.00,파랑파랑,랍스터가 탱글하니 맛있었어요. 파스타도 맛있는데 양갈비랑 스테이크는 좀 아쉬웠어요 ㅠㅠ 그리고 딤섬이 진짜 맛있었어요,2020.08.16
롯데호텔서울 라세느,5.00,Andrew,있을거 다 있고 하나같이 다 맛있네요믿고 먹는 라세느~,2020.08.16
롯데호텔서울 라세느,5.00,ㅁㄴㅇㄹㄷㅈ,역시 맛있어요 양갈비 특히!,2020.08.16
롯데호텔서울 라세느,5.00,Paul,맛있게 잘먹었습니다. 양갈비 짱,2020.08.16
롯데호텔서울 라세느,4.00,커다란솜사탕,많이드시는 양갈비는 맛낫네요그이외에는 그냥 그랫더요,2020.08.16
롯데호텔서울 라세느,5.00,seo****,딤섬 매력이 빠졌어요~👍다른 호텔뷔페는 대부분 완제로 그냥 스팀에 쪄주는 것 같은데 라세느는 직접 빚어 느낌이 확실이 틀리네요~,2020.08.16
롯데호텔서울 라세느,5.00,Hazard,맛있네오 오랜만에 방문했지만,2020.08.16
롯데호텔서울 라세느,5.00,이나루아,버릴것없이다양한음식들이좋았어요.대게도따뜻한거차가운거다있어서 넘 좋더라구요. 물빠진맛아니구  참으로 맛났어요.,2020.08.16
롯데호텔서울 라세느,5.00,shi****,코로나로 걱정되었는데 음식도 훌륭했습니다,2020.08.16
롯데호텔서울 라세느,5.00,쩜쩜,잘 먹고 갑니다~~~ 맛있고 서비스 최고에요!,2020.08.16
롯데호텔서울 라세느,3.50,hyo****,가격대비 음식 종류 등은 아쉬운 느낌이지만신선하고 직원분들 친절해서 좋았습니다,2020.08.16
롯데호텔서울 라세느,5.00,mkm****,좋아요,2020.08.16
롯데호텔서울 라세느,5.00,lun****,"너무 맛있네요,,, 특히 양갈비가 아주 도른넘이에요 디저트도 짱이구요",2020.08.15
롯데호텔서울 라세느,5.00,뚜니,소공점은 처음인데 응대도 빠르고 음식 맛도 좋았어요 ,2020.08.15
롯데호텔서울 라세느,5.00,정지혜,맛있고 친절했습니다,2020.08.15
롯데호텔서울 라세느,4.00,롱다리,좋아요,2020.08.15
롯데호텔서울 라세느,5.00,정두당,너무 좋았습니당,2020.08.14
롯데호텔서울 라세느,5.00,sin****,정말 최고의 추억을 준 식당이었습니다.,2020.08.14
롯데호텔서울 라세느,4.50,zie****,서비스도 너무 좋고 음식도 신선하고 따뜻하게 나와서 만족스러웠습니다! 자리도 안쪽으로 해주셔서 감사했어요!! 다음에 또 오겠습니다!,2020.08.14
롯데호텔서울 라세느,5.00,che****,직원분들 친절하시고 모든 음식이 맛있었어요저는 고기를 먹지 않는데 해산물 종류도 많아서 좋았어요특별한 날이면 찾습니다 또 갈게욤,2020.08.14
롯데호텔서울 라세느,5.00,suh****,음식은 최고입니다. 회.고기.중식.샐러드 그 무엇도 빠지지않아요. 다만 디저트는 조금 개선되었으면.. 케이크가푸석푸석함ㅜㅡㅜ 그래도 서프라이즈 선물과 그들의 대접에 감동 만점!!,2020.08.14
롯데호텔서울 라세느,5.00,빵두,맛있고 친절합니다.,2020.08.14
롯데호텔서울 라세느,5.00,hch****,양갈비랑 랍스타가 맛있어요,2020.08.14
롯데호텔서울 라세느,2.00,Young,회랑 초밥을 그때그때 만들어줘서 아주 만족스러웠습니다! 랍스타랑 양갈비도 무난하게 맛있었어요. 음료수가 전혀 없고 디저트류가 빈약해요. 근데 커피를 아이스로 마시고 싶으면 8천원 추가 해야함. 얼음을 돈 받다니요 참내 ㅋㅋ 그리고 튀김에서 이물질이 나왔는데 매니저로 보이는 분과 주방장이 사과하러 오셨고 사과는 잘 받았습니다. 그런데 부페잖아요?; 제가 다시 먹고 싶으면 어련히 갖다 먹을거에요; 매뉴얼인지 모르겠지만 다시 튀김을 굳이 예쁘게 담아서 갖고오는 건 필요없어요 이미 먹기 싫었고요 음식낭비에요 차라리 음료수를 서비스로 주세요. 서울 3대 호텔부페 중에선 가장 퀄리티가 안좋았고 재방문 의사 없습니다.비닐장갑 사용하고 마스크 불량착용 고객들에게 주의를 주는 등 방역수칙을 잘 지키는건 좋았어요,2020.08.14
롯데호텔서울 라세느,4.00,무소의뿔,랍스터와 대게 주력해서 먹었는데랍스터는 익히 아는 맛이고 충분히 잘 먹었어요 대게는 살이 빈약 속이 많이 비어 있었어요간이 짜고 싱겁고 균일하지 않았습니다중시코너의 딤섬도 생각보다 그닥 맛있지는 않았고요. 오히려 한식코너 소꼬리찜과 나물무침과 김치가 맛있고 좋았네요. 계절 과일이 신선했고 종류도 다양했습니다서비스로 주신 자몽쥬스 아이들이 잘 먹고코로나 대응 간격과 비닐장갑 잘 챙겨주셔서마음 편히 먹었습니다 그러고보니 먹기에 바빠? 사진 한장을 안찍었네요 기분좋은 느낌만 표현해봅니다,2020.08.14
롯데호텔서울 라세느,4.00,kyu****,좋아요~ 회도 신선하고 양갈비도 맛있었어요~ ,2020.08.13
롯데호텔서울 라세느,5.00,ㅋㅋ,너무너무 맛있어요ㅎㅎ,2020.08.13
롯데호텔서울 라세느,5.00,김유나,"눈이 저절로 감기는 맛,,잊을 수 없어요",2020.08.13
롯데호텔서울 라세느,4.00,sky****,회랑 해산물 좋아하시는 분들이 가시면 좋습니다. 고기파 분들은 고기가 많이없어서.....(런치기준) 💫서비스는 대만족입니다. 감사합니다!,2020.08.13
롯데호텔서울 라세느,5.00,sla****,상당히 만족스러운 음식 퀄리티입니다. 재방문 할게요!,2020.08.13
롯데호텔서울 라세느,4.00,꾸리둥이,👍👍👍👍👍👍👍👍👍👍,2020.08.13
롯데호텔서울 라세느,4.00,jjh****,좋아요 감사합니다 좋은하루 보내세요 감사합니다,2020.08.13
롯데호텔서울 라세느,5.00,uld****,서비스 최고,2020.08.12
롯데호텔서울 라세느,5.00,dhl****,정말 맛있습니다.,2020.08.12
롯데호텔서울 라세느,5.00,Isabelle,너무 맛있게 식사 잘했습니다! 역시 롯데 소공 라세느가 최고,2020.08.12
롯데호텔서울 라세느,5.00,741****,친절하고 음식 퀄리티도 좋고 좋은시간 보냈습니다.,2020.08.12
롯데호텔서울 라세느,4.50,gro****,"5명 식사예약했는데 8~10인용 커다란 원탁식탁이 들어있는 룸으로 자리를 안내해 주셔서 너무 편안히 식사했습니다.1회용 물티슈와 음식가지러 갈때마다 새 비닐장갑을 사용할수 있도록 넉넉히 계속 채워주셔서 넘 좋았습니다.디저트코너의 망고빙수도 좋았구요.다만 스시,사시미 코너의 생선상태가 아쉬워서 별 반개 뺐습니다.발열체크등 모든 준비가 훌륭했습니다.",2020.08.12
롯데호텔서울 라세느,4.50,띠용때용,음식이 신선하고 위생도 신경 많이 썼어요전반적으로 다 맛있습니다음료는 탄산수 제외  별도 주문이에요,2020.08.12
롯데호텔서울 라세느,5.00,ajy****,오랜만에 신라가 아닌 롯데본점 라세느를갔네요 몇달전에 신라가서 너무 맛없게 먹어서 애들도 신라 가기싫다해서 갔는데 역시 본점 라세느가 좋네요 작년 12월 31일 잠실 라세느 저녁먹었는데 여기 점심 좋았어요,2020.08.12
롯데호텔서울 라세느,5.00,donuky,조아요~조아요~,2020.08.12
롯데호텔서울 라세느,4.00,Chloe,"이번에는 랍스터,양갈비 맛있게 먹음. 몇몇 음식은 조금 짠 것도 있었지만 대체적으로 좋았음.",2020.08.12
롯데호텔서울 라세느,4.50,오오오,남친 생일이라 왔어용ㅎ 생각보다 가지수가 많진 않았는데랍스타 양갈비 크림새우 짬뽕국물★호두타르트 카라멜라떼 멜론 맛있었어요물티슈랑 장갑 계속 쓰려고 했는데 자꾸 치우셔서.. 쓰레기 엄청 나올 것 같더라구요 ㅠㅠㅋㅋ 미안해 환경아아이스아메리카노 8천원받아서 이유도 궁금ㅋㅋ,2020.08.12
롯데호텔서울 라세느,3.00,333,대중화에 많이 치중되어 있는 뷔페 생각에 남는 음식은 없고 무난하게 다 잘 먹었습니다.,2020.08.12
이나니와요스케 시청점,4.50,책먹는새싹,세이로참깨미소 맛있어요,2020.09.24
이나니와요스케 시청점,2.00,허슬두,제입엔 맛없는데 ㅠ다신안갈듯오,2020.09.23
이나니와요스케 시청점,4.00,cka****,좋아요.,2020.09.23
이나니와요스케 시청점,5.00,강민선,굿,2020.09.23
이나니와요스케 시청점,4.00,5se****,면이 얇은데도 탱글해요,2020.09.18
이나니와요스케 시청점,3.00,gml****,우동보다 새우고로케 맛있어요,2020.09.16
이나니와요스케 시청점,5.00,엄광산다람쥐,맛있어요,2020.09.15
이나니와요스케 시청점,4.00,blu****,굿,2020.09.13
이나니와요스케 시청점,5.00,senagal1,굿,2020.09.12
이나니와요스케 시청점,4.00,dajuwy,냉소바 온소바 다 맛있었어요! 면이 맛있네요,2020.09.12
이나니와요스케 시청점,5.00,이아가,NaN,2020.09.11
이나니와요스케 시청점,5.00,이민주,맛있어요!! 튀김도 굿,2020.09.10
이나니와요스케 시청점,3.50,ALC,화장실은 별로지만 일본 현지 우동맛이에요,2020.09.08
이나니와요스케 시청점,4.50,박유리,맛있어요,2020.09.04
이나니와요스케 시청점,4.00,소피,맛집 인증,2020.09.01
이나니와요스케 시청점,4.00,미니튜브,블루보틀,2020.09.01
이나니와요스케 시청점,4.00,jws****,맛있어요,2020.08.28
이나니와요스케 시청점,4.50,촤3,직원분들친절해요 음식맛있어요,2020.08.24
이나니와요스케 시청점,4.00,김진경,고로케 jmt.. 그치만 우동은 그닥,2020.08.20
이나니와요스케 시청점,4.50,슈의하루,맛있는데 양이 좀 적어요ㅠㅠ 면추가 해서 드세요!,2020.08.14
이나니와요스케 시청점,4.50,pop****,깔끔하고 맛있었어요,2020.08.05
이나니와요스케 시청점,5.00,최성희,기다리는 공간이 따로 없어 조금 기다렸지만 정말 만족스러웠습니다! 냉우동 맛있어요!,2020.08.05
이나니와요스케 시청점,4.50,luckyj,NaN,2020.08.02
이나니와요스케 시청점,5.00,dlt****,NaN,2020.07.31
이나니와요스케 시청점,5.00,도로로,맛있어요,2020.07.29
이나니와요스케 시청점,4.00,퍼플,맛있는데 양이 적으니 꼭 면 추가 해서 드세요,2020.07.27
이나니와요스케 시청점,5.00,47,우동 2냉우동 1새우 튀김 1맛은 개운장소 쾌적양은 적은 편,2020.07.25
이나니와요스케 시청점,4.00,jyyum,고로케 맛있어요,2020.07.23
이나니와요스케 시청점,4.50,jio****,미슐랭에 이끌린 소박한 한끼,2020.07.20
이나니와요스케 시청점,2.00,Present,평일점심 웨이팅 후 들어갔습니다. 점심특선메뉴로 면추가한 냉우동을 먹었음에도 가격대비 양이 적게 느껴진 것이라면 할인되지 않은 가격으로는 만족스럽지 않을 듯 합니다. 함께나온 밥은 무엇과 먹어야 하는지 도통 알수가 없기도 했어요. 재방문 의사는 없습니다..,2020.07.16
이나니와요스케 시청점,4.00,짱구맘,일본여행 향수가 느껴지네요,2020.07.09
이나니와요스케 시청점,4.00,행인,괜찮았습니다,2020.07.02
이나니와요스케 시청점,2.50,man****,맛있어요,2020.06.22
이나니와요스케 시청점,5.00,멋진 인생,우동맛집.한잔하기 좋아요.,2020.06.18
이나니와요스케 시청점,3.50,LEE,맛있어요. 또 가고 싶네요~,2020.06.17
이나니와요스케 시청점,3.50,알모이,맛있는데 양이 적다. ,2020.06.17
이나니와요스케 시청점,5.00,제인과치타,맛있어요. 조금 비싸요,2020.06.11
이나니와요스케 시청점,3.50,elf****,가격대비 쏘쏘,2020.06.03
이나니와요스케 시청점,5.00,emma,우동이 맛있어요,2020.06.02
이나니와요스케 시청점,4.00,앙버터앙,양이 적은거 빼고는 다 좋았습니다,2020.05.29
이나니와요스케 시청점,4.00,창창이,좋아요 ,2020.05.28
이나니와요스케 시청점,3.50,hda****,면발이 좋아요,2020.05.28
이나니와요스케 시청점,5.00,헤이모두들안녕,비싼거빼곤 굿,2020.05.24
이나니와요스케 시청점,4.50,nahyeon,NaN,2020.05.21
이나니와요스케 시청점,3.50,ico****,맛있네여~ 좋아요~,2020.05.14
이나니와요스케 시청점,4.00,sal****,우동면이 쫄깃쫄깃 맛있어요,2020.05.12
이나니와요스케 시청점,3.50,길동몽키,우동류 괜찮음..튀김류 좀 타거나 너무 튀겨서 일식집에서 먹은 튀김류하고는 좀 다름..과자같음..,2020.05.04
이나니와요스케 시청점,4.00,민,온우동도 먹고 냉우동도 먹었는데 둘 다 맛있네요 ㅎㅎ 담엔 런치에 가고싶어요,2020.05.02
이나니와요스케 시청점,3.50,khi****,일본 3대 우동집... 면이 우동보다는 우리나라 중면같은 굵기! ,2020.04.28
이나니와요스케 시청점,4.00,890****,NaN,2020.04.25
이나니와요스케 시청점,3.00,갱미,맛 그닥인데 인기는 많음,2020.04.02
이나니와요스케 시청점,5.00,yunjinyy,따뜻한 우동도 완전맛잇어요,2020.03.16
이나니와요스케 시청점,5.00,J moon,점심 한정 메뉴 만족스러워요. 사시미 정식은 안된다고 해서 스시 정식으로 먹었습니다. 간장도 짠맛이 강하지 않아 각 메뉴 맛을 해치지 않는 것 같아요. ,2020.03.05
이나니와요스케 시청점,3.00,다중이,저는 별로였어요..ㅜ면에서 밀가루맛 나요.. ㅠ,2020.02.04
이나니와요스케 시청점,5.00,사이다 333,좋아요,2020.02.02
이나니와요스케 시청점,5.00,nnk****,맛있어요! 쫠깃,2020.01.29
이나니와요스케 시청점,4.00,문팡,고로케 맛있어요,2020.01.28
이나니와요스케 시청점,3.00,nyunnyu,면의 식감이 독특한 건 알겠는데 특별한 맛인지까진 잘 모르겠다.스시세트도 먹었는데 연어가 비려서 어메이징한 경험을 하고 돌아왔음튀김은 맛있었다미쉘린에 올라갈정도인지까지는 모르겠구,2020.01.11
이나니와요스케 시청점,4.00,jhk****,ㅎㅎ,2020.01.02
이나니와요스케 시청점,3.00,yjy****,조아요,2019.12.28
이나니와요스케 시청점,4.00,진실한 사실,#면 #맛집 #일식 #시청,2019.12.24
이나니와요스케 시청점,5.00,팡팡,면이 얇아서 새로움. 그래서 별로라는 분들도 있지만 맛남. 그치만 미슐랭 정도의 가치는 아리송,2019.12.24
이나니와요스케 시청점,5.00,백긋,여기 우동도 우동이지만 새우튀김 JMT,2019.12.09
이나니와요스케 시청점,5.00,뿡,조아요,2019.12.05
이나니와요스케 시청점,3.00,ouo****,음식이 전반적으로 짠 느낌,2019.11.01
이나니와요스케 시청점,3.00,양하,바로 만들어서 주면 좋을텐데 주문 하고 5초만에 줍니다따뜻하지도 않고 엄청 딱딱했어요한번쯤 먹어볼만한곳,2019.09.30
이나니와요스케 시청점,4.00,조나영,참깨소스를 곁들인 냉우동을 먹었어요 !  면이 아주 쫄깃하고 찰져서 씹는 맛이 최고에요 ㅎㅎ,2019.09.28
이나니와요스케 시청점,5.00,윰,괜찮아요,2019.09.27
이나니와요스케 시청점,4.00,딸이자 엄마,굿,2019.09.23
이나니와요스케 시청점,3.00,조여정,우동으로 유명한 이나니와요스케는 쫄깃하고 탱탱한 우동의 식감을 원하시는 분들보다 부드럽고 소명스러운 식감을 원하시는분께 추천합니다. 일반적인 우동과는 달라서 개인적으로는 호불호 갈릴듯한 곳이었습니다. ,2019.09.06
이나니와요스케 시청점,4.00,yeo****,맛있다,2019.08.02
이나니와요스케 시청점,2.00,김대리,면발은 쫄깃한데 가격 대비 만족도는 그다지 높지 않아요. ,2019.06.29
이나니와요스케 시청점,5.00,앗살람말라이쿰,굿,2019.06.15
이나니와요스케 시청점,5.00,hod****,제가 제일 좋아하는 우동이에요. 면발은 전국 최강인듯. 호불호는 갈릴겁니다.,2019.06.04
이나니와요스케 시청점,5.00,gan****,고급 일식집 굿굿,2019.05.20
이나니와요스케 시청점,4.00,kyh****,세이로우동 정말 맛있어요 참깨소스 양을 좀만더줬으면 하는 아쉬움이.. 모자라더라고요 그거빼곤 만족!,2019.05.16
이나니와요스케 시청점,5.00,wls****,면발의 탄력과 국물의 깊이가 남다르다,2019.02.25
명동교자 본점,3.50,옹,양이 예전보다 줄었네요,2020.09.24
명동교자 본점,3.50,yuzu,맛있긴한데 김치에 마늘을 좀만 덜 넣으면 좋겠어요,2020.09.24
명동교자 본점,4.00,엄광산다람쥐,맛있어요,2020.09.23
명동교자 본점,5.00,dgd****,너무 맛잇어요 ㅠ,2020.09.23
명동교자 본점,4.50,pol****,좋네요,2020.09.23
